ID	QUALITY
ERR346600.1482	32
ERR346600.1478	25
ERR346600.1484	37
ERR346600.1473	38
ERR346600.1483	29
ERR346600.1476	37
ERR346600.1487	29
ERR346600.1488	26
ERR346600.1486	38
ERR346600.1491	37
ERR346600.1489	35
ERR346600.1492	36
ERR346600.1497	34
ERR346600.1485	25
ERR346600.1490	37
ERR346600.1496	32
ERR346600.1494	37
ERR346600.1500	24
ERR346600.1495	35
ERR346600.1501	35
ERR346600.1507	28
ERR346600.1503	35
ERR346600.1498	37
ERR346600.1504	32
ERR346600.1499	27
ERR346600.1511	24
ERR346600.1502	33
ERR346600.1505	34
ERR346600.1509	35
ERR346600.1506	32
ERR346600.1512	28
ERR346600.1518	36
ERR346600.1493	36
ERR346600.1514	37
ERR346600.1522	35
ERR346600.1515	34
ERR346600.1517	32
ERR346600.1520	28
ERR346600.1526	28
ERR346600.1521	34
ERR346600.1516	37
ERR346600.1529	37
ERR346600.1508	33
ERR346600.1525	32
ERR346600.1533	35
ERR346600.1528	35
ERR346600.1530	30
ERR346600.1524	24
ERR346600.1527	37
ERR346600.1532	35
ERR346600.1538	37
ERR346600.1536	35
ERR346600.1534	29
ERR346600.1531	34
ERR346600.1537	25
ERR346600.1539	38
ERR346600.1535	38
ERR346600.1547	36
ERR346600.1544	35
ERR346600.1542	37
ERR346600.1550	30
ERR346600.1523	37
ERR346600.1555	33
ERR346600.1549	36
ERR346600.1551	35
ERR346600.1558	35
ERR346600.1560	31
ERR346600.1545	35
ERR346600.1541	26
ERR346600.1543	33
ERR346600.1548	30
ERR346600.1562	37
ERR346600.1556	27
ERR346600.1557	36
ERR346600.1559	33
ERR346600.1567	38
ERR346600.1552	37
ERR346600.1566	32
ERR346600.1563	30
ERR346600.1553	34
ERR346600.1546	27
ERR346600.1564	32
ERR346600.1561	26
ERR346600.1570	36
ERR346600.1565	28
ERR346600.1572	37
ERR346600.1578	32
ERR346600.1576	35
ERR346600.1583	30
ERR346600.1568	29
ERR346600.1575	37
ERR346600.1585	21
ERR346600.1580	34
ERR346600.1577	38
ERR346600.1582	36
ERR346600.1581	37
ERR346600.1569	38
ERR346600.1573	36
ERR346600.1593	37
ERR346600.1592	36
ERR346600.1588	37
ERR346600.1584	37
ERR346600.1596	35
ERR346600.1589	37
ERR346600.1597	38
ERR346600.1590	37
ERR346600.1605	38
ERR346600.1594	28
ERR346600.1586	23
ERR346600.1602	38
ERR346600.1601	22
ERR346600.1600	36
ERR346600.1598	38
ERR346600.1604	30
ERR346600.1606	37
ERR346600.1610	37
ERR346600.1591	25
ERR346600.1615	37
ERR346600.1616	35
ERR346600.1614	38
ERR346600.1587	37
ERR346600.1622	36
ERR346600.1609	25
ERR346600.1612	35
ERR346600.1623	37
ERR346600.1625	35
ERR346600.1599	33
ERR346600.1613	32
ERR346600.1620	35
ERR346600.1617	37
ERR346600.1626	30
ERR346600.1618	36
ERR346600.1608	36
ERR346600.1619	25
ERR346600.1628	37
ERR346600.1637	26
ERR346600.1630	32
ERR346600.1631	36
ERR346600.1627	32
ERR346600.1632	24
ERR346600.1635	34
ERR346600.1634	29
ERR346600.1639	38
ERR346600.1624	35
ERR346600.1621	35
ERR346600.1643	28
ERR346600.1642	27
ERR346600.1640	31
ERR346600.1647	37
ERR346600.1629	37
ERR346600.1636	34
ERR346600.1633	33
ERR346600.1648	30
ERR346600.1638	36
ERR346600.1644	30
ERR346600.1653	31
ERR346600.1645	33
ERR346600.1658	30
ERR346600.1649	33
ERR346600.1661	33
ERR346600.1651	32
ERR346600.1657	28
ERR346600.1654	36
ERR346600.1646	23
ERR346600.1641	35
ERR346600.1656	36
ERR346600.1650	35
ERR346600.1659	27
ERR346600.1655	29
ERR346600.1667	38
ERR346600.1665	28
ERR346600.1660	34
ERR346600.1663	31
ERR346600.1671	36
ERR346600.1662	33
ERR346600.1676	37
ERR346600.1680	38
ERR346600.1673	30
ERR346600.1666	24
ERR346600.1674	36
ERR346600.1677	35
ERR346600.1683	37
ERR346600.1668	36
ERR346600.1685	38
ERR346600.1669	32
ERR346600.1670	36
ERR346600.1681	34
ERR346600.1682	38
ERR346600.1672	36
ERR346600.1678	37
ERR346600.1684	37
ERR346600.1664	38
ERR346600.1687	34
ERR346600.1686	37
ERR346600.1679	25
ERR346600.1675	36
ERR346600.1689	31
ERR346600.1691	37
ERR346600.1688	34
ERR346600.1701	36
ERR346600.1698	28
ERR346600.1693	24
ERR346600.1695	29
ERR346600.1696	35
ERR346600.1692	38
ERR346600.1704	34
ERR346600.1699	35
ERR346600.1703	31
ERR346600.1700	36
ERR346600.1705	38
ERR346600.1706	37
ERR346600.1702	38
ERR346600.1694	35
ERR346600.1709	36
ERR346600.1712	35
ERR346600.1719	32
ERR346600.1708	26
ERR346600.1715	35
ERR346600.1722	38
ERR346600.1690	34
ERR346600.1716	36
ERR346600.1711	35
ERR346600.1713	36
ERR346600.1725	36
ERR346600.1731	37
ERR346600.1726	28
ERR346600.1730	28
ERR346600.1724	28
ERR346600.1714	36
ERR346600.1733	36
ERR346600.1727	30
ERR346600.1723	28
ERR346600.1717	27
ERR346600.1732	26
ERR346600.1729	37
ERR346600.1735	32
ERR346600.1738	33
ERR346600.1742	36
ERR346600.1743	32
ERR346600.1736	36
ERR346600.1740	31
ERR346600.1741	32
ERR346600.1734	28
ERR346600.1744	38
ERR346600.1739	34
ERR346600.1751	38
ERR346600.1748	37
ERR346600.1745	37
ERR346600.1749	38
ERR346600.1755	27
ERR346600.1737	32
ERR346600.1753	21
ERR346600.1747	35
ERR346600.1752	33
ERR346600.1759	37
ERR346600.1746	33
ERR346600.1754	32
ERR346600.1758	27
ERR346600.1763	35
ERR346600.1756	34
ERR346600.1765	28
ERR346600.1769	29
ERR346600.1764	37
ERR346600.1771	27
ERR346600.1750	35
ERR346600.1761	38
ERR346600.1767	38
ERR346600.1770	36
ERR346600.1757	38
ERR346600.1762	36
ERR346600.1773	30
ERR346600.1766	29
ERR346600.1768	31
ERR346600.1779	26
ERR346600.1772	23
ERR346600.1775	36
ERR346600.1777	32
ERR346600.1776	37
ERR346600.1787	38
ERR346600.1785	30
ERR346600.1781	31
ERR346600.1786	25
ERR346600.1780	34
ERR346600.1774	38
ERR346600.1778	36
ERR346600.1784	27
ERR346600.1796	36
ERR346600.1794	38
ERR346600.1782	24
ERR346600.1798	34
ERR346600.1805	36
ERR346600.1789	36
ERR346600.1788	33
ERR346600.1793	35
ERR346600.1799	35
ERR346600.1790	21
ERR346600.1783	30
ERR346600.1809	37
ERR346600.1802	32
ERR346600.1791	34
ERR346600.1795	32
ERR346600.1808	26
ERR346600.1792	37
ERR346600.1820	37
ERR346600.1810	37
ERR346600.1816	36
ERR346600.1806	37
ERR346600.1807	35
ERR346600.1804	34
ERR346600.1803	37
ERR346600.1815	34
ERR346600.1818	37
ERR346600.1822	30
ERR346600.1828	34
ERR346600.1826	36
ERR346600.1829	20
ERR346600.1833	35
ERR346600.1832	34
ERR346600.1834	37
ERR346600.1824	35
ERR346600.1812	38
ERR346600.1821	36
ERR346600.1819	28
ERR346600.1817	30
ERR346600.1836	22
ERR346600.1842	30
ERR346600.1841	37
ERR346600.1838	38
ERR346600.1843	30
ERR346600.1830	36
ERR346600.1825	31
ERR346600.1827	22
ERR346600.1839	37
ERR346600.1835	33
ERR346600.1844	37
ERR346600.1840	33
ERR346600.1845	34
ERR346600.1851	35
ERR346600.1837	37
ERR346600.1853	37
ERR346600.1850	38
ERR346600.1849	37
ERR346600.1847	32
ERR346600.1854	35
ERR346600.1860	28
ERR346600.1848	36
ERR346600.1861	28
ERR346600.1855	35
ERR346600.1846	22
ERR346600.1858	35
ERR346600.1864	36
ERR346600.1857	35
ERR346600.1865	33
ERR346600.1869	36
ERR346600.1872	37
ERR346600.1862	23
ERR346600.1868	32
ERR346600.1876	33
ERR346600.1856	37
ERR346600.1871	33
ERR346600.1870	38
ERR346600.1875	34
ERR346600.1866	38
ERR346600.1867	22
ERR346600.1874	33
ERR346600.1884	33
ERR346600.1880	29
ERR346600.1883	32
ERR346600.1886	37
ERR346600.1882	37
ERR346600.1877	37
ERR346600.1881	29
ERR346600.1885	38
ERR346600.1889	27
ERR346600.1878	38
ERR346600.1890	32
ERR346600.1887	29
ERR346600.1891	36
ERR346600.1892	35
ERR346600.1888	38
ERR346600.1894	38
ERR346600.1893	37
ERR346600.1896	34
ERR346600.1899	38
ERR346600.1897	31
ERR346600.1895	25
ERR346600.1898	34
ERR346600.1901	36
ERR346600.1906	24
ERR346600.1904	26
ERR346600.1909	33
ERR346600.1910	25
ERR346600.1908	33
ERR346600.1905	34
ERR346600.1912	27
ERR346600.1902	38
ERR346600.1914	37
ERR346600.1918	34
ERR346600.1920	38
ERR346600.1903	36
ERR346600.1913	37
ERR346600.1915	30
ERR346600.1911	33
ERR346600.1907	36
ERR346600.1916	25
ERR346600.1921	33
ERR346600.1925	33
ERR346600.1927	26
ERR346600.1919	37
ERR346600.1926	26
ERR346600.1924	34
ERR346600.1929	36
ERR346600.1931	38
ERR346600.1922	25
ERR346600.1923	25
ERR346600.1932	36
ERR346600.1933	31
ERR346600.1939	18
ERR346600.1936	21
ERR346600.1934	34
ERR346600.1937	38
ERR346600.1935	30
ERR346600.1942	36
ERR346600.1930	37
ERR346600.1941	24
ERR346600.1944	30
ERR346600.1946	33
ERR346600.1943	34
ERR346600.1947	34
ERR346600.1945	34
ERR346600.1928	27
ERR346600.1954	33
ERR346600.1956	36
ERR346600.1951	34
ERR346600.1955	38
ERR346600.1959	35
ERR346600.1957	24
ERR346600.1938	31
ERR346600.1953	37
ERR346600.1940	37
ERR346600.1965	36
ERR346600.1961	37
ERR346600.1962	29
ERR346600.1960	37
ERR346600.1964	35
ERR346600.1971	29
ERR346600.1966	38
ERR346600.1967	36
ERR346600.1977	37
ERR346600.1970	36
ERR346600.1949	24
ERR346600.1972	35
ERR346600.1980	36
ERR346600.1983	34
ERR346600.1984	34
ERR346600.1974	31
ERR346600.1979	38
ERR346600.1975	33
ERR346600.1982	31
ERR346600.1978	31
ERR346600.1988	38
ERR346600.1990	29
ERR346600.1969	36
ERR346600.1991	31
ERR346600.1989	37
ERR346600.1986	36
ERR346600.1992	37
ERR346600.1987	37
ERR346600.1981	38
ERR346600.1985	37
ERR346600.1994	36
ERR346600.1993	21
ERR346600.1996	30
ERR346600.1995	24
ERR346600.2000	35
ERR346600.2007	37
ERR346600.1998	30
ERR346600.1997	28
ERR346600.2008	32
ERR346600.2004	37
ERR346600.2002	38
ERR346600.2001	37
ERR346600.2005	34
ERR346600.2006	37
ERR346600.2009	30
ERR346600.2012	34
ERR346600.2013	33
ERR346600.2014	28
ERR346600.1976	37
ERR346600.2011	25
ERR346600.2016	35
ERR346600.2022	36
ERR346600.2010	29
ERR346600.2019	27
ERR346600.2024	24
ERR346600.2017	38
ERR346600.2021	33
ERR346600.2015	36
ERR346600.2018	38
ERR346600.2020	35
ERR346600.2025	37
ERR346600.2026	29
ERR346600.2027	36
ERR346600.2028	26
ERR346600.2031	37
ERR346600.2033	35
ERR346600.2036	32
ERR346600.2032	30
ERR346600.2035	36
ERR346600.2029	34
ERR346600.2039	38
ERR346600.2037	26
ERR346600.2034	35
ERR346600.2038	32
ERR346600.2044	32
ERR346600.2041	34
ERR346600.2040	37
ERR346600.2043	35
ERR346600.2046	26
ERR346600.2042	30
ERR346600.2048	34
ERR346600.2045	33
ERR346600.2049	27
ERR346600.2058	30
ERR346600.2057	37
ERR346600.2050	35
ERR346600.2054	33
ERR346600.2051	36
ERR346600.2053	38
ERR346600.2052	38
ERR346600.2064	37
ERR346600.2063	38
ERR346600.2065	33
ERR346600.2062	36
ERR346600.2070	27
ERR346600.2055	31
ERR346600.2059	30
ERR346600.2069	37
ERR346600.2061	30
ERR346600.2072	27
ERR346600.2071	37
ERR346600.2073	23
ERR346600.2056	33
ERR346600.2068	35
ERR346600.2074	33
ERR346600.2060	37
ERR346600.2076	35
ERR346600.2080	35
ERR346600.2075	21
ERR346600.2081	34
ERR346600.2079	35
ERR346600.2082	38
ERR346600.2077	38
ERR346600.2078	38
ERR346600.2085	23
ERR346600.2084	37
ERR346600.2087	32
ERR346600.2086	34
ERR346600.2091	22
ERR346600.2089	37
ERR346600.2096	32
ERR346600.2088	37
ERR346600.2095	38
ERR346600.2090	32
ERR346600.2094	37
ERR346600.2083	31
ERR346600.2093	36
ERR346600.2092	37
ERR346600.2099	35
ERR346600.2098	27
ERR346600.2106	37
ERR346600.2100	33
ERR346600.2102	37
ERR346600.2105	38
ERR346600.2110	38
ERR346600.2101	36
ERR346600.2104	27
ERR346600.2117	36
ERR346600.2119	29
ERR346600.2107	23
ERR346600.2116	36
ERR346600.2115	32
ERR346600.2109	32
ERR346600.2114	27
ERR346600.2108	37
ERR346600.2113	32
ERR346600.2122	32
ERR346600.2118	25
ERR346600.2112	31
ERR346600.2126	29
ERR346600.2124	38
ERR346600.2120	36
ERR346600.2127	37
ERR346600.2125	37
ERR346600.2128	38
ERR346600.2134	36
ERR346600.2129	29
ERR346600.2139	25
ERR346600.2111	26
ERR346600.2121	31
ERR346600.2135	31
ERR346600.2123	36
ERR346600.2133	36
ERR346600.2137	33
ERR346600.2140	29
ERR346600.2131	36
ERR346600.2141	27
ERR346600.2138	37
ERR346600.2145	37
ERR346600.2152	37
ERR346600.2153	29
ERR346600.2155	29
ERR346600.2154	38
ERR346600.2150	34
ERR346600.2157	26
ERR346600.2151	31
ERR346600.2149	36
ERR346600.2148	29
ERR346600.2159	31
ERR346600.2143	26
ERR346600.2144	33
ERR346600.2165	34
ERR346600.2164	37
ERR346600.2162	29
ERR346600.2167	38
ERR346600.2160	34
ERR346600.2158	27
ERR346600.2168	36
ERR346600.2169	30
ERR346600.2166	29
ERR346600.2173	33
ERR346600.2176	33
ERR346600.2174	36
ERR346600.2178	30
ERR346600.2179	32
ERR346600.2163	25
ERR346600.2170	34
ERR346600.2171	37
ERR346600.2182	36
ERR346600.2172	31
ERR346600.2181	34
ERR346600.2185	38
ERR346600.2183	38
ERR346600.2186	34
ERR346600.2177	35
ERR346600.2187	32
ERR346600.2184	33
ERR346600.2180	32
ERR346600.2161	21
ERR346600.2194	35
ERR346600.2195	37
ERR346600.2188	36
ERR346600.2197	29
ERR346600.2199	37
ERR346600.2175	35
ERR346600.2192	36
ERR346600.2202	38
ERR346600.2193	34
ERR346600.2198	38
ERR346600.2196	37
ERR346600.2189	37
ERR346600.2190	32
ERR346600.2217	26
ERR346600.2206	26
ERR346600.2208	37
ERR346600.2213	31
ERR346600.2214	32
ERR346600.2204	33
ERR346600.2201	33
ERR346600.2223	28
ERR346600.2219	36
ERR346600.2216	36
ERR346600.2210	24
ERR346600.2228	35
ERR346600.2218	28
ERR346600.2207	38
ERR346600.2221	37
ERR346600.2211	37
ERR346600.2209	38
ERR346600.2227	32
ERR346600.2222	36
ERR346600.2234	37
ERR346600.2230	37
ERR346600.2215	36
ERR346600.2226	36
ERR346600.2224	33
ERR346600.2229	37
ERR346600.2233	37
ERR346600.2232	35
ERR346600.2243	35
ERR346600.2239	37
ERR346600.2236	36
ERR346600.2242	35
ERR346600.2235	37
ERR346600.2220	37
ERR346600.2246	28
ERR346600.2237	31
ERR346600.2249	22
ERR346600.2250	25
ERR346600.2254	26
ERR346600.2260	26
ERR346600.2255	26
ERR346600.2238	38
ERR346600.2253	34
ERR346600.2248	24
ERR346600.2247	37
ERR346600.2251	32
ERR346600.2240	33
ERR346600.2241	34
ERR346600.2245	37
ERR346600.2264	32
ERR346600.2257	37
ERR346600.2263	36
ERR346600.2259	37
ERR346600.2258	36
ERR346600.2252	33
ERR346600.2261	37
ERR346600.2262	29
ERR346600.2268	32
ERR346600.2269	37
ERR346600.2272	31
ERR346600.2265	38
ERR346600.2271	38
ERR346600.2273	38
ERR346600.2266	36
ERR346600.2275	30
ERR346600.2270	38
ERR346600.2280	38
ERR346600.2256	36
ERR346600.2277	34
ERR346600.2282	37
ERR346600.2267	38
ERR346600.2284	36
ERR346600.2283	36
ERR346600.2281	33
ERR346600.2278	27
ERR346600.2290	38
ERR346600.2287	37
ERR346600.2285	37
ERR346600.2286	28
ERR346600.2288	35
ERR346600.2276	35
ERR346600.2274	32
ERR346600.2293	36
ERR346600.2294	37
ERR346600.2298	37
ERR346600.2295	27
ERR346600.2292	32
ERR346600.2296	24
ERR346600.2299	26
ERR346600.2291	31
ERR346600.2304	37
ERR346600.2307	34
ERR346600.2305	38
ERR346600.2311	37
ERR346600.2306	32
ERR346600.2312	27
ERR346600.2300	33
ERR346600.2303	37
ERR346600.2301	29
ERR346600.2302	34
ERR346600.2313	32
ERR346600.2314	37
ERR346600.2308	36
ERR346600.2315	35
ERR346600.2310	38
ERR346600.2309	34
ERR346600.2317	29
ERR346600.2319	30
ERR346600.2320	37
ERR346600.2321	28
ERR346600.2322	38
ERR346600.2324	37
ERR346600.2323	31
ERR346600.2316	34
ERR346600.2331	36
ERR346600.2325	33
ERR346600.2328	22
ERR346600.2335	37
ERR346600.2329	36
ERR346600.2318	33
ERR346600.2334	34
ERR346600.2338	34
ERR346600.2326	30
ERR346600.2333	31
ERR346600.2330	38
ERR346600.2336	36
ERR346600.2344	36
ERR346600.2332	32
ERR346600.2346	26
ERR346600.2347	27
ERR346600.2348	28
ERR346600.2339	32
ERR346600.2341	34
ERR346600.2337	37
ERR346600.2342	36
ERR346600.2352	38
ERR346600.2340	36
ERR346600.2345	33
ERR346600.2355	26
ERR346600.2351	35
ERR346600.2357	37
ERR346600.2360	37
ERR346600.2356	27
ERR346600.2350	37
ERR346600.2353	37
ERR346600.2363	38
ERR346600.2361	35
ERR346600.2354	32
ERR346600.2359	37
ERR346600.2365	29
ERR346600.2366	25
ERR346600.2362	35
ERR346600.2364	31
ERR346600.2358	24
ERR346600.2343	32
ERR346600.2349	37
ERR346600.2370	32
ERR346600.2369	35
ERR346600.2367	36
ERR346600.2373	32
ERR346600.2377	33
ERR346600.2380	34
ERR346600.2375	33
ERR346600.2368	34
ERR346600.2378	36
ERR346600.2379	37
ERR346600.2382	38
ERR346600.2383	30
ERR346600.2391	35
ERR346600.2385	32
ERR346600.2372	36
ERR346600.2388	38
ERR346600.2374	34
ERR346600.2371	35
ERR346600.2395	27
ERR346600.2390	37
ERR346600.2389	29
ERR346600.2402	35
ERR346600.2387	35
ERR346600.2396	37
ERR346600.2399	28
ERR346600.2400	30
ERR346600.2376	38
ERR346600.2410	37
ERR346600.2407	38
ERR346600.2404	34
ERR346600.2406	28
ERR346600.2393	32
ERR346600.2384	36
ERR346600.2397	37
ERR346600.2412	28
ERR346600.2405	35
ERR346600.2413	37
ERR346600.2409	36
ERR346600.2403	22
ERR346600.2421	37
ERR346600.2414	35
ERR346600.2422	36
ERR346600.2415	36
ERR346600.2417	36
ERR346600.2420	37
ERR346600.2394	22
ERR346600.2419	38
ERR346600.2423	35
ERR346600.2401	24
ERR346600.2411	26
ERR346600.2418	36
ERR346600.2425	35
ERR346600.2426	25
ERR346600.2427	36
ERR346600.2428	38
ERR346600.2416	35
ERR346600.2434	34
ERR346600.2438	37
ERR346600.2436	35
ERR346600.2429	33
ERR346600.2432	36
ERR346600.2440	36
ERR346600.2431	36
ERR346600.2444	38
ERR346600.2439	37
ERR346600.2433	37
ERR346600.2424	36
ERR346600.2442	38
ERR346600.2448	36
ERR346600.2437	29
ERR346600.2430	34
ERR346600.2446	36
ERR346600.2435	37
ERR346600.2445	36
ERR346600.2450	28
ERR346600.2441	35
ERR346600.2449	31
ERR346600.2458	37
ERR346600.2451	37
ERR346600.2447	34
ERR346600.2457	30
ERR346600.2461	33
ERR346600.2452	35
ERR346600.2456	30
ERR346600.2454	29
ERR346600.2453	38
ERR346600.2463	36
ERR346600.2459	38
ERR346600.2466	29
ERR346600.2462	36
ERR346600.2470	28
ERR346600.2460	28
ERR346600.2468	24
ERR346600.2467	37
ERR346600.2469	32
ERR346600.2465	25
ERR346600.2474	38
ERR346600.2480	36
ERR346600.2472	38
ERR346600.2477	28
ERR346600.2476	30
ERR346600.2475	29
ERR346600.2473	31
ERR346600.2481	35
ERR346600.2491	37
ERR346600.2484	35
ERR346600.2483	37
ERR346600.2486	35
ERR346600.2471	36
ERR346600.2478	38
ERR346600.2490	38
ERR346600.2498	34
ERR346600.2493	37
ERR346600.2489	34
ERR346600.2494	35
ERR346600.2485	23
ERR346600.2488	28
ERR346600.2492	36
ERR346600.2496	29
ERR346600.2495	32
ERR346600.2501	37
ERR346600.2502	31
ERR346600.2503	38
ERR346600.2504	38
ERR346600.2505	30
ERR346600.2499	37
ERR346600.2487	37
ERR346600.2506	31
ERR346600.2497	38
ERR346600.2510	29
ERR346600.2511	33
ERR346600.2520	36
ERR346600.2516	38
ERR346600.2514	37
ERR346600.2522	32
ERR346600.2512	38
ERR346600.2507	22
ERR346600.2513	35
ERR346600.2518	34
ERR346600.2529	33
ERR346600.2509	36
ERR346600.2515	30
ERR346600.2523	34
ERR346600.2517	38
ERR346600.2521	37
ERR346600.2526	36
ERR346600.2531	37
ERR346600.2527	36
ERR346600.2535	36
ERR346600.2533	37
ERR346600.2524	32
ERR346600.2528	36
ERR346600.2519	38
ERR346600.2539	38
ERR346600.2525	26
ERR346600.2537	33
ERR346600.2538	36
ERR346600.2534	29
ERR346600.2542	36
ERR346600.2546	38
ERR346600.2540	35
ERR346600.2530	37
ERR346600.2536	29
ERR346600.2544	30
ERR346600.2543	33
ERR346600.2547	34
ERR346600.2532	35
ERR346600.2545	31
ERR346600.2553	32
ERR346600.2548	35
ERR346600.2558	36
ERR346600.2551	35
ERR346600.2557	33
ERR346600.2550	37
ERR346600.2559	30
ERR346600.2549	35
ERR346600.2563	31
ERR346600.2541	34
ERR346600.2561	21
ERR346600.2555	38
ERR346600.2568	27
ERR346600.2569	26
ERR346600.2565	34
ERR346600.2554	34
ERR346600.2567	35
ERR346600.2556	35
ERR346600.2576	37
ERR346600.2562	37
ERR346600.2560	34
ERR346600.2566	30
ERR346600.2572	32
ERR346600.2571	37
ERR346600.2564	35
ERR346600.2580	35
ERR346600.2585	30
ERR346600.2579	37
ERR346600.2582	33
ERR346600.2574	31
ERR346600.2570	36
ERR346600.2577	25
ERR346600.2583	38
ERR346600.2552	38
ERR346600.2589	36
ERR346600.2587	36
ERR346600.2575	38
ERR346600.2588	35
ERR346600.2586	32
ERR346600.2584	23
ERR346600.2591	28
ERR346600.2594	37
ERR346600.2593	30
ERR346600.2581	38
ERR346600.2595	37
ERR346600.2578	36
ERR346600.2602	37
ERR346600.2597	35
ERR346600.2598	34
ERR346600.2612	27
ERR346600.2606	38
ERR346600.2599	38
ERR346600.2608	36
ERR346600.2603	33
ERR346600.2590	37
ERR346600.2605	30
ERR346600.2601	37
ERR346600.2604	37
ERR346600.2596	33
ERR346600.2614	36
ERR346600.2600	37
ERR346600.2617	37
ERR346600.2609	25
ERR346600.2619	38
ERR346600.2616	36
ERR346600.2610	35
ERR346600.2618	37
ERR346600.2607	29
ERR346600.2621	31
ERR346600.2620	35
ERR346600.2623	38
ERR346600.2634	37
ERR346600.2624	37
ERR346600.2636	35
ERR346600.2627	33
ERR346600.2637	33
ERR346600.2643	29
ERR346600.2629	37
ERR346600.2630	37
ERR346600.2632	22
ERR346600.2635	30
ERR346600.2625	28
ERR346600.2644	28
ERR346600.2628	31
ERR346600.2626	36
ERR346600.2649	29
ERR346600.2622	37
ERR346600.2631	37
ERR346600.2640	38
ERR346600.2639	24
ERR346600.2641	33
ERR346600.2642	37
ERR346600.2646	37
ERR346600.2652	36
ERR346600.2653	36
ERR346600.2656	37
ERR346600.2658	35
ERR346600.2650	37
ERR346600.2655	27
ERR346600.2651	37
ERR346600.2645	25
ERR346600.2657	32
ERR346600.2660	37
ERR346600.2667	37
ERR346600.2666	36
ERR346600.2664	35
ERR346600.2663	29
ERR346600.2670	37
ERR346600.2671	38
ERR346600.2648	30
ERR346600.2647	38
ERR346600.2668	37
ERR346600.2661	38
ERR346600.2659	24
